Education,Income,Kidhome,Teenhome,MntWinesProducts,MntFruitsProducts,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmpLast,Relationship_status,TotalAMntspent,TotalCmpAccepted,TotalNumPurchases,Age,KidTeenhome
Post_grad,85696.0,0,0,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,Unattached,1313,1,19,52,0
Post_grad,76542.0,0,0,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,Attached,1483,0,22,58,0
Graduate,70515.0,0,0,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,Unattached,1258,1,16,21,0
Graduate,18227.0,1,0,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,Attached,28,0,3,27,1
Graduate,69139.0,0,1,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,Attached,227,0,10,49,1
Graduate,69109.0,0,0,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,Attached,1555,2,19,32,0
Graduate,69627.0,0,1,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,Unattached,861,0,21,52,1
Graduate,38136.0,1,0,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,Attached,103,1,6,36,1
Post_grad,62159.0,0,0,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,Unattached,634,0,18,68,0
Graduate,80695.0,0,0,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,Unattached,1918,0,18,51,0
Post_grad,33316.0,1,1,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,Unattached,131,0,7,43,2
Graduate,58554.0,1,1,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,Attached,586,0,16,46,2
Undergrad,17256.0,1,0,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,Attached,62,1,5,22,1
Graduate,53034.0,1,1,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,Unattached,447,0,14,40,2
Undergrad,52203.0,0,0,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,Attached,939,0,26,64,0
Undergrad,59601.0,0,1,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,Unattached,797,1,11,37,1
Post_grad,75154.0,0,1,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,Unattached,1143,1,15,56,1
Graduate,47025.0,0,1,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,Unattached,415,0,14,38,1
Graduate,37971.0,1,0,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,Attached,30,0,4,41,1
Post_grad,41335.0,1,0,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,Unattached,187,0,9,46,1
Graduate,67267.0,0,1,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,Attached,251,0,10,56,1
Graduate,57338.0,0,1,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,Unattached,237,0,10,39,1
Undergrad,50523.0,1,1,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,Attached,91,0,6,54,2
Post_grad,35791.0,2,1,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,Unattached,35,0,4,49,3
Post_grad,50611.0,0,1,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,Unattached,493,1,16,54,1
Post_grad,56242.0,0,1,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,Attached,971,0,23,45,1
Graduate,48904.0,0,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,Unattached,371,0,13,54,1
Graduate,56243.0,1,2,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,Unattached,396,0,14,39,3
Graduate,21355.0,1,0,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,1,Attached,68,2,5,29,1
Post_grad,57420.0,0,1,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,Attached,322,1,12,43,1
Post_grad,46390.0,0,1,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,Unattached,222,0,9,59,1
Undergrad,54342.0,1,1,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,Attached,177,0,8,58,2
Graduate,20895.0,1,0,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,Attached,45,0,5,41,1
Graduate,92344.0,0,0,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,Attached,1899,2,20,66,0
Undergrad,26907.0,1,1,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,Attached,22,0,4,38,2
Graduate,44964.0,1,1,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,Attached,41,0,4,34,2
Graduate,75507.0,0,0,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,Attached,1440,0,20,35,0
Post_grad,53761.0,1,1,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,Attached,325,0,11,42,2
Graduate,22682.0,1,0,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,Attached,95,0,7,41,1
Post_grad,38887.0,1,0,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,Attached,42,0,4,42,1
Undergrad,41658.0,1,1,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,Unattached,72,0,4,39,2
Post_grad,29791.0,1,0,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,Attached,20,0,5,42,1
Post_grad,63915.0,0,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,Attached,789,0,21,58,2
Graduate,39996.0,1,1,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,Unattached,15,0,3,40,2
Graduate,26759.0,1,0,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,Unattached,59,0,6,42,1
Post_grad,63841.0,0,1,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,Unattached,908,0,21,46,1
Post_grad,51039.0,1,1,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,Attached,417,0,12,45,2
Graduate,60544.0,1,1,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,Attached,289,0,11,53,2
Graduate,65685.0,0,1,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,Attached,769,0,20,42,1
Graduate,37716.0,0,1,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,Attached,188,0,8,61,1
Graduate,36864.0,0,1,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,Unattached,354,1,11,57,1
Post_grad,44511.0,1,0,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,Attached,727,0,20,44,1
Post_grad,36947.0,1,1,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,Attached,146,0,7,47,2
Post_grad,47352.0,0,1,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,Attached,319,0,12,63,1
Post_grad,67087.0,0,1,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,Attached,794,0,20,61,1
Graduate,57045.0,0,1,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,Attached,454,0,15,64,1
Post_grad,36957.0,1,1,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,Unattached,152,1,7,61,2
Post_grad,69389.0,0,1,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,Attached,797,0,21,37,1
Graduate,80134.0,1,0,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,1,Attached,1690,4,14,42,1
Post_grad,43142.0,1,1,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,Attached,20,0,3,45,2
Graduate,80589.0,0,0,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,1,Attached,1428,2,20,70,0
Graduate,34412.0,1,0,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,Unattached,209,0,8,24,1
Graduate,57537.0,1,0,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,Unattached,545,0,15,35,1
Undergrad,22634.0,0,0,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,Attached,96,0,5,48,0
Graduate,51315.0,0,0,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,Attached,222,0,9,66,0
Graduate,36026.0,2,1,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,Attached,61,0,5,42,3
Graduate,24639.0,1,1,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,Attached,44,0,6,41,2
Post_grad,34578.0,2,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,Attached,8,0,3,42,3
Undergrad,65704.0,0,0,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,Unattached,817,0,22,42,0
Graduate,63810.0,0,1,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,Unattached,1371,1,19,48,1
Post_grad,54132.0,0,1,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,Attached,42,0,4,45,1
Graduate,18690.0,0,0,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,Attached,60,0,4,55,0
Graduate,28164.0,1,0,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,Attached,78,0,6,44,1
Post_grad,34596.0,1,0,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,Attached,23,0,3,40,1
Post_grad,43269.0,1,0,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,Attached,19,0,3,42,1
Undergrad,38741.0,1,1,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,Unattached,61,0,5,56,2
Graduate,31907.0,0,0,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,Unattached,449,0,13,42,0
Post_grad,27100.0,1,0,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,Attached,37,0,4,31,1
Undergrad,31163.0,1,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,Unattached,38,0,4,41,1
Graduate,92533.0,0,0,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,Attached,1131,2,22,29,0
Graduate,34853.0,1,1,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,Unattached,34,0,5,41,2
Graduate,70844.0,1,1,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,Unattached,294,0,12,47,2
Undergrad,31086.0,1,1,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,Attached,48,1,4,35,2
Graduate,60544.0,1,1,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,Attached,289,0,11,53,2
Undergrad,20491.0,0,0,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,Attached,30,0,3,28,0
Graduate,42523.0,0,0,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,Attached,125,0,6,50,0
Graduate,39922.0,1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,Attached,156,0,7,31,1
Graduate,33402.0,1,1,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,Attached,70,0,6,62,2
Post_grad,36408.0,1,1,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,Attached,22,0,3,65,2
Graduate,21645.0,1,0,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,Attached,65,1,6,35,1
Post_grad,78427.0,0,0,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,Unattached,1930,2,20,66,0
Graduate,82657.0,0,0,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,Attached,2283,2,22,68,0
Graduate,51876.0,0,0,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,Attached,310,0,12,56,0
Undergrad,78041.0,0,0,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,Attached,1319,0,17,43,0
Graduate,52852.0,0,1,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,Attached,879,1,22,57,1
Post_grad,70038.0,0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,Attached,1244,0,16,32,0
Undergrad,69401.0,0,1,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,Attached,690,0,13,41,1
Graduate,46053.0,1,0,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,Attached,209,0,9,42,1
Graduate,77343.0,0,0,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,Attached,1134,0,16,49,0
Graduate,73892.0,0,0,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,Unattached,1507,1,22,61,0
Post_grad,40304.0,1,0,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,Unattached,57,0,5,47,1
Post_grad,32727.0,0,0,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,Attached,529,0,15,49,0
Graduate,68695.0,0,0,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,Attached,1091,0,15,45,0
Graduate,43300.0,0,1,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,Unattached,180,1,8,43,1
Graduate,26290.0,1,1,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,Attached,77,0,6,42,2
Graduate,93790.0,0,0,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,Unattached,2349,4,25,44,0
Post_grad,38410.0,0,0,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,Attached,534,1,16,40,0
Post_grad,64866.0,0,1,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,Unattached,556,1,17,64,1
Graduate,57957.0,0,1,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,0,Attached,637,0,18,55,1
Post_grad,46015.0,1,1,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,Attached,46,2,4,59,2
Graduate,16531.0,1,0,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,Attached,44,0,6,36,1
Post_grad,28072.0,1,0,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,Attached,47,0,4,28,1
Post_grad,49476.0,0,1,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,Unattached,795,0,18,51,1
Graduate,50725.0,0,1,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,Attached,586,0,17,61,1
Graduate,83844.0,0,0,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,Attached,1574,1,19,62,0
Post_grad,41145.0,1,1,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,Attached,13,0,3,64,2
Graduate,67419.0,0,1,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,Attached,1471,0,21,44,1
Undergrad,23162.0,1,1,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,Attached,65,0,5,44,2
Graduate,34380.0,1,0,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,Attached,175,0,8,37,1
Graduate,34704.0,0,1,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,Unattached,40,0,4,48,1
Post_grad,94871.0,0,2,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,1,Attached,1078,3,17,45,2
Graduate,65148.0,0,1,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,Attached,1115,0,19,56,1
Graduate,39898.0,0,1,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,Attached,134,0,7,60,1
Post_grad,64857.0,0,0,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,Unattached,1540,0,22,58,0
Post_grad,59892.0,0,1,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,Attached,87,0,6,44,1
Post_grad,41020.0,0,0,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,Unattached,217,0,9,27,0
Post_grad,57072.0,0,1,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,Attached,1034,1,25,53,1
Graduate,60474.0,0,1,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,Unattached,1180,0,24,35,1
Graduate,62807.0,0,1,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,Attached,819,0,20,54,1
Undergrad,19414.0,1,0,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,Attached,32,0,4,33,1
Graduate,19107.0,1,0,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,Attached,46,0,4,34,1
Undergrad,75484.0,0,1,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,Attached,1159,0,16,38,1
Post_grad,70379.0,0,1,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,Unattached,860,0,22,38,1
Post_grad,79419.0,0,0,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,Attached,1631,0,14,44,0
Post_grad,64014.0,2,1,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,Attached,444,1,15,68,3
Graduate,76998.0,0,1,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,Attached,1910,1,27,59,1
Post_grad,49854.0,1,0,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,Attached,380,0,13,42,1
Post_grad,60585.0,1,1,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,1,Attached,736,1,20,43,2
Post_grad,42873.0,1,1,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,Unattached,269,0,11,64,2
Graduate,87679.0,0,0,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,Attached,2524,4,28,26,0
Graduate,57867.0,1,0,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,Attached,612,0,18,36,1
Graduate,35765.0,1,0,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,Attached,75,0,6,24,1
Graduate,65492.0,0,0,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,Attached,1045,0,24,55,0
Graduate,32952.0,1,0,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,Unattached,55,0,5,37,1
Post_grad,53374.0,0,1,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,Attached,1064,2,15,45,1
Graduate,71706.0,0,1,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,Attached,1443,0,21,55,1
Graduate,68487.0,0,0,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,Attached,1366,0,29,26,0
Post_grad,53253.0,1,1,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,Attached,436,0,12,39,2
Undergrad,31163.0,1,0,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,Unattached,38,0,4,41,1
Graduate,42014.0,1,0,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,Attached,436,1,14,37,1
Post_grad,54108.0,1,1,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,Attached,747,0,19,41,2
Post_grad,49667.0,0,0,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,Unattached,1396,2,20,59,0
Post_grad,63206.0,0,0,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,Attached,928,1,13,40,0
Post_grad,57136.0,1,1,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,Attached,642,0,17,42,2
Undergrad,46772.0,0,1,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,Attached,1048,1,24,39,1
Post_grad,78931.0,0,0,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,Attached,943,0,23,43,0
Graduate,53977.0,0,1,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,Attached,907,0,22,56,1
Graduate,84219.0,0,0,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,Attached,1198,0,17,26,0
Post_grad,46098.0,1,1,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,Unattached,120,0,7,39,2
Graduate,73538.0,0,1,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,Attached,1658,0,23,49,1
Graduate,79529.0,0,0,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,Attached,1638,0,21,28,0
Undergrad,20981.0,0,0,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,Attached,73,1,6,37,0
Graduate,51766.0,1,0,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,Unattached,275,0,10,34,1
Graduate,55759.0,0,1,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,Attached,854,0,21,52,1
Graduate,33039.0,1,0,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,Attached,78,0,6,36,1
Post_grad,37787.0,1,0,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,Attached,106,0,6,42,1
Graduate,27242.0,1,0,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,1,Unattached,106,1,5,44,1
Post_grad,87188.0,0,0,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,Unattached,1923,1,18,31,0
Graduate,69930.0,0,0,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,Attached,1662,0,21,43,0
Graduate,37697.0,1,0,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,Unattached,84,0,6,38,1
Post_grad,37401.0,1,0,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,Attached,48,0,5,41,1
Graduate,3502.0,1,0,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,Unattached,5,0,0,41,1
Graduate,58597.0,1,1,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,Attached,733,0,20,38,2
Post_grad,82032.0,0,0,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,Unattached,1234,0,17,66,0
Graduate,28087.0,1,1,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,Attached,112,0,6,56,2
Post_grad,74004.0,0,0,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,1,Unattached,1658,3,14,27,0
Graduate,19740.0,0,1,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,Attached,55,0,5,54,1
Undergrad,57036.0,0,1,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,Attached,1513,1,22,39,1
Undergrad,53083.0,1,1,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,Attached,271,1,11,56,2
Post_grad,69283.0,0,1,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,Attached,904,0,23,39,1
Post_grad,46098.0,1,1,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,Unattached,120,1,7,39,2
Undergrad,23331.0,1,0,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,Attached,103,0,6,26,1
Undergrad,23331.0,1,0,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,Unattached,269,0,11,26,1
Graduate,9255.0,1,0,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,Unattached,22,0,4,25,1
Post_grad,67786.0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,1,Unattached,1156,1,15,55,0
Post_grad,71969.0,0,1,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,Attached,1086,1,16,43,1
Post_grad,59235.0,1,0,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,Unattached,1128,0,25,47,1
Graduate,31928.0,1,0,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,Attached,72,0,7,25,1
Post_grad,74881.0,1,1,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,Attached,964,0,23,53,2
Graduate,65819.0,0,0,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,Attached,1383,0,19,36,0
Post_grad,51411.0,1,2,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,Unattached,18,0,3,61,3
Graduate,51983.0,0,1,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,Unattached,793,0,21,50,1
Post_grad,42386.0,1,0,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,Attached,100,0,6,28,1
Undergrad,30390.0,0,0,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,Attached,80,0,5,27,0
Graduate,30983.0,0,0,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,1,Unattached,167,1,7,51,0
Graduate,66033.0,0,1,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,Unattached,677,0,18,57,1
Undergrad,37284.0,1,1,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,Attached,23,0,3,39,2
Post_grad,57530.0,0,1,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,Unattached,92,0,6,63,1
Undergrad,76800.0,0,0,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,Attached,641,0,15,49,0
Graduate,63943.0,0,1,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,Attached,1106,0,16,58,1
Graduate,76081.0,0,0,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,Attached,1033,1,13,52,0
Graduate,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,Attached,1174,0,27,40,1
Post_grad,37054.0,1,1,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,Attached,25,0,4,47,2
Post_grad,47175.0,1,1,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,Attached,240,2,10,52,2
Graduate,31859.0,1,0,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,Unattached,20,0,3,38,1
Graduate,27215.0,2,1,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,Unattached,102,0,7,53,3
Post_grad,70179.0,0,1,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,Unattached,1034,0,23,38,1
Graduate,39922.0,1,0,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,Attached,156,0,7,31,1
Post_grad,49681.0,0,2,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,Attached,458,0,15,38,2
Graduate,24645.0,1,0,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,Attached,17,0,3,26,1
Graduate,79865.0,0,1,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,Unattached,792,0,20,60,1
Graduate,44322.0,1,0,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,Attached,92,0,6,29,1
Graduate,47958.0,0,1,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,Unattached,407,0,14,62,1
Post_grad,63972.0,0,1,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,Unattached,1269,1,19,50,1
Graduate,75315.0,0,1,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,Attached,841,0,21,60,1
Post_grad,55517.0,1,1,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,Attached,633,1,18,64,2
Post_grad,75283.0,1,2,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,Attached,1019,0,14,57,3
Post_grad,82800.0,0,0,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,1,Unattached,1315,3,25,68,0
